title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Tomato,Shawn Brennan,cooking,First published in 2020,/works/OL25552521W,/authors/OL641178A/Shawn_Brennan,//covers.openlibrary.org/b/olid/OL34273221M-M.jpg,Publish Date 2020|Publisher  World Book,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Jewish Cuisine in Hungary,Andras Koerner,cooking,First published in 2019,/works/OL25714646W,/authors/OL3098323A/Andras_Koerner,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Central European University Press|Language English|Pages 420,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Book of Burger (with Embedded Videos),Rachael Ray,cooking,First published in 2012,/works/OL25671703W,/authors/OL1606350A/Rachael_Ray,/images/icons/avatar_book-sm.png,"Publish Date 2012|Publisher  Simon & Schuster, Limited|Language English|Pages 336",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Los Productos Lácteos (Dairy),Robin Nelson,cooking,First published in 2003,/works/OL25360275W,/authors/OL2732803A/Robin_Nelson,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Ebsco Publishing|Language Spanish|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Step-by-Step Thai Cooking,Jacki Passmore,cooking,First published in 2005,/works/OL25353364W?edition=ia%3Astepbystepthaico0000pass,/authors/OL529932A/Jacki_Passmore,//covers.openlibrary.org/b/olid/OL33970482M-M.jpg,Publish Date 2005|Publisher  Tuttle Publishing|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pasta Al Forno,Ann Taruschio,cooking,First published in 1997,/works/OL25076674W,/authors/OL616668A/Ann_Taruschio,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Pavilion Books|Language English|Pages 160,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Besser essen gemüse,,cooking,First published in 1995,/works/OL25068260W?edition=ia%3Abesseressengemus0000unse,/authors/OL2704230A/n_a,//covers.openlibrary.org/b/olid/OL33333484M-M.jpg,Publish Date 1995|Publisher  Genehmigte Lizenausgabe|Language German|Pages 94,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fannie in the Kitchen,Deborah Hopkinson,cooking,First published in 2013,/works/OL25154853W,/authors/OL30940A/Deborah_Hopkinson,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Simon & Schuster, Limited|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Annabel's Kitchen,Annabel Karmel,cooking,First published in 2014,/works/OL25145940W,/authors/OL235360A/Annabel_Karmel,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Ebury Publishing|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kids Do Snacks,Jean Paré,cooking,First published in 2007,/works/OL25063914W,/authors/OL3018855A/Jean_Paré,/images/icons/avatar_book-sm.png,"Publish Date 2007|Publisher  Company's Coming Publishing, Limited|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cookbook for Children with Special Needs,Deborah French,cooking,First published in 2015,/works/OL25185043W,/authors/OL9506889A/Deborah_French,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Kingsley Publishers, Jessica|Language English|Pages 200",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chicken Breast Finesse,Jean Paré,cooking,First published in 2008,/works/OL25064836W?edition=ia%3Acompanyscomingch0000pare,/authors/OL3018855A/Jean_Paré,//covers.openlibrary.org/b/olid/OL33329284M-M.jpg,"Publish Date 2008|Publisher  Company's Coming Publishing, Limited|Language English|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Jolly Good Food!,Enid Blyton,cooking,First published in 2017,/works/OL25187222W?edition=ia%3Ajollygoodfoodchi0000blyt,/authors/OL233814A/Enid_Blyton,//covers.openlibrary.org/b/olid/OL33559012M-M.jpg,Publish Date 2017|Publisher  Hachette Children's Group|Language English|Pages 144,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chicken Now,Jean Paré,cooking,First published in 2007,/works/OL25065098W,/authors/OL3018855A/Jean_Paré,/images/icons/avatar_book-sm.png,"Publish Date 2007|Publisher  Company's Coming Publishing, Limited|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Culinary Jottings,"Arthur Kenney-Herbert (A.K.A. """"Wyvern""""...",cooking,First published in 2008,/works/OL27432836W,/authors/OL10273883A/Arthur_Kenney-Herbert_(A.K.A._Wyvern_),/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Applewood Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
All you can eat!,Rhonda Lauret Parkinson,cooking,First published in 2006,/works/OL27710274W?edition=ia%3Aallyoucaneatchin0000park,/authors/OL1391368A/Rhonda_Lauret_Parkinson,//covers.openlibrary.org/b/olid/OL37801379M-M.jpg,Publish Date 2006|Publisher  Adams Media|Language English|Pages 586,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Cucina Fresca,Place Viana La,cooking,First published in 1987,/works/OL27422629W,/authors/OL10272248A/Place_Viana_La,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Emeril's There's a Chef in My Family!,Emeril Lagasse,cooking,First published in 2005,/works/OL27422370W,/authors/OL228782A/Emeril_Lagasse,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Flavors of France,Jean Conil,cooking,First published in 1995,/works/OL27422123W,/authors/OL985418A/Jean_Conil,/images/icons/avatar_book-sm.png,Publish Date September 1995|Publisher  Harper San Francisco|Language English|Pages 176,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cool Main Dishes,Alex Kuskowski,cooking,First published in 2015,/works/OL27451655W,/authors/OL6954434A/Alex_Kuskowski,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Silver Hills spa cuisine,Eileen Brewer,cooking,First published in 2009,/works/OL27709670W?edition=ia%3Asilverhillsspacu0000brew,/authors/OL10345553A/Eileen_Brewer,//covers.openlibrary.org/b/olid/OL37799738M-M.jpg,Publish Date 2009|Publisher  Silver Hills|Language English|Pages 268,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Christmas 2009,Julie Schnittka,cooking,First published in 2009,/works/OL27691853W?edition=ia%3Achristmas20090000unse,/authors/OL2911980A/Julie_Schnittka,//covers.openlibrary.org/b/olid/OL37767052M-M.jpg,Publish Date 2009|Publisher  Reiman Publications|Language English|Pages 240,Contains recipes for Christmas.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Cocinando con Karlos Arguiñano,Karlos Arguiñano,cooking,First published in 2003,/works/OL27692305W?edition=ia%3Acocinandoconkarl0000argu,/authors/OL4245796A/Karlos_Arguiñano,//covers.openlibrary.org/b/olid/OL37767547M-M.jpg,Publish Date 2003|Publisher  Bainet Media|Language Spanish|Pages 248,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Cks Vegetarian, Frugal G",Jeff Smith,cooking,First published in 1950,/works/OL27446926W,/authors/OL9397813A/Jeff_Smith,/images/icons/avatar_book-sm.png,Publish Date 1950|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cookbook for Vegtables and Fruits,Colette Rossant,cooking,First published in 1924,/works/OL27446569W,/authors/OL231962A/Colette_Rossant,/images/icons/avatar_book-sm.png,Publish Date 1924|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Clarion Cook Book for Boys and Girls,Eva Moore,cooking,First published in 1979,/works/OL27419856W,/authors/OL30753A/Eva_Moore,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  HarperCollins Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Secrets and knives,Richard Gordon,cooking,First published in 2002,/works/OL27681434W?edition=ia%3Asecretsknives0000gord,/authors/OL8896503A/Richard_Gordon,//covers.openlibrary.org/b/olid/OL37747252M-M.jpg,Publish Date 2002|Publisher  HarperCollins|Language English|Pages 151,"Twenty-two New Zealand food identities share their passion for food, their favourite recipes, and their best cooking tips. David Griffiths, from Auckland's famous Vinnies, supplies pastry-making tips and Listener columnist Lois Daish talks about the role your ancestory plays in your food choices.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Taste of Home Church Supper Recipes,Editors at Editors at Taste of Home,cooking,First published in 2015,/works/OL27453184W,/authors/OL8175827A/Editors_at_Editors_at_Taste_of_Home,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Reader's Digest Association, Incorporated, The|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The pumpkin & squash cookbook,Rosemary Moon,cooking,First published in 2004,/works/OL27682522W?edition=ia%3Apumpkinsquashcoo0000moon_n2b4,/authors/OL47424A/Rosemary_Moon,//covers.openlibrary.org/b/olid/OL37749275M-M.jpg,Publish Date 2004|Publisher  New Burlington Books|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
A little Thai cookbook,Terry Tan,cooking,First published in 1991,/works/OL2611398W?edition=ia%3Alittlethaicookbo0000tant,/authors/OL379127A/Terry_Tan,//covers.openlibrary.org/b/olid/OL1779138M-M.jpg,"Publish Date 1991|Publisher  Appletree Press,              Chronicle Books|Language English|Pages 60",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Thai,Terry Tan,cooking,First published in 2007,/works/OL2611404W?edition=ia%3Arealthaifromchic0000tant,/authors/OL379127A/Terry_Tan,//covers.openlibrary.org/b/olid/OL8767286M-M.jpg,"Publish Date March 25, 2007|Publisher  Jacqui Small LLP|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pescados y mariscos,Socorro Puig,cooking,First published in 2012,/works/OL26173835W?edition=ia%3Apescadosymarisco0000puig,/authors/OL9461533A/Socorro_Puig,//covers.openlibrary.org/b/olid/OL35323015M-M.jpg,Publish Date 2012|Publisher  Everest Internacional|Language Spanish|Pages 47,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Vegetarian microwave cookbook,Gail Duff,cooking,First published in 1987,/works/OL26173258W?edition=ia%3Avegetarianmicrow0000unse_q0v3,/authors/OL21803A/Gail_Duff,//covers.openlibrary.org/b/olid/OL11070034M-M.jpg,Publish Date August 1987|Publisher  Bookthrift Co,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Delicious December : How the Dutch Brought Us Santa, Presents, and Treats",Peter G. Rose,cooking,First published in 2014,/works/OL25690281W,/authors/OL837200A/Peter_G._Rose,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  State University of New York Press|Language English|Pages 164,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The one & only fish and seafood cookbook,Jenny Linford,cooking,First published in 2012,/works/OL26283541W?edition=ia%3Aoneonlyfishseafo0000unse,/authors/OL2622486A/Jenny_Linford,//covers.openlibrary.org/b/olid/OL35445285M-M.jpg,Publish Date 2012|Publisher  New Holland|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Savoir préparer la cuisine creole,Patrice Dard,cooking,First published in 1991,/works/OL26283663W?edition=ia%3Asavoirpreparerla0000dard,/authors/OL690138A/Patrice_Dard,//covers.openlibrary.org/b/olid/OL35445414M-M.jpg,Publish Date 1991|Publisher  Créalivres|Language French|Pages 91,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fairy Tale Dinners,Jane Yolen,cooking,First published in 2009,/works/OL27040319W,/authors/OL18722A/Jane_Yolen,//covers.openlibrary.org/b/olid/OL36659076M-M.jpg,"Publish Date Jul 01, 2009|Publisher  Windmill Books|Pages 31",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mon Imagier des Aliments,Québec Amérique,cooking,First published in 2021,/works/OL26841844W,/authors/OL10009904A/Québec_Amérique,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Quebec Amerique|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"50 ricette per cucinare i molluschi, calamari, polpi, seppie totani, gesto per gesto",Paolo Piazzesi,cooking,First published in 1998,/works/OL27059584W?edition=ia%3A50ricettepercuci0000unse_v0x4,/authors/OL3186181A/Paolo_Piazzesi,//covers.openlibrary.org/b/olid/OL36692137M-M.jpg,Publish Date 1998|Publisher  Bonechi|Language Italian|Pages 63,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Poor cook,Susan Campbell,cooking,First published in 1982,/works/OL27025882W?edition=ia%3Apoorcook0000camp,/authors/OL1718844A/Susan_Campbell,//covers.openlibrary.org/b/olid/OL10496407M-M.jpg,"Publish Date April 29, 1982|Publisher  Pan Macmillan|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Terry & George - cooking for friends,Terry Edwards,cooking,First published in 2016,/works/OL27015823W?edition=ia%3Aterrygeorgecooki0000edwa,/authors/OL81470A/Terry_Edwards,//covers.openlibrary.org/b/olid/OL36622048M-M.jpg,Publish Date 2016|Publisher  Hodder & Stoughton|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Taste of home's contest winning annual recipes 2006,Heidi Reuter Lloyd,cooking,First published in 2006,/works/OL27060541W?edition=ia%3Atasteofhomescont0000unse_j4g8,/authors/OL3279447A/Heidi_Reuter_Lloyd,//covers.openlibrary.org/b/olid/OL8269083M-M.jpg,Publish Date 2006|Publisher  Reiman Media Group Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Potato to French Fry,Elizabeth Neuenfeldt,cooking,First published in 2021,/works/OL26807645W,/authors/OL8361252A/Elizabeth_Neuenfeldt,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Bellwether Media|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Milk to Ice Cream,Elizabeth Neuenfeldt,cooking,First published in 2021,/works/OL26807626W,/authors/OL8361252A/Elizabeth_Neuenfeldt,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Bellwether Media|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Popcorn,Joanne Mattern,cooking,First published in 2021,/works/OL26807627W,/authors/OL5291646A/Joanne_Mattern,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Bellwether Media|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Lip smackin' jams & jellies,Amy Butler,cooking,First published in 2001,/works/OL26285507W?edition=ia%3Alipsmackinjamsje0000butl_z0w4,/authors/OL1476687A/Amy_Butler,//covers.openlibrary.org/b/olid/OL12564308M-M.jpg,"Publish Date March 15, 2001|Publisher  MQ Publications Ltd|Pages 112",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The couple's kitchen,Ryland Peters & Small,cooking,First published in 2014,/works/OL26179495W?edition=ia%3Acoupleskitchenne0000unse,/authors/OL3138434A/Ryland_Peters_Small,//covers.openlibrary.org/b/olid/OL35329081M-M.jpg,Publish Date 2014|Publisher  Ryland Peters & Small|Language English|Pages 208,"One of the pleasures of married life is enjoying time together at home, cooking good food for yourselves and for loved ones, whether it's friends or members of your recently extended family. If you are both new to cooking, the idea of eating and entertaining together in your new life can be a little daunting. Here is the ultimate helping hand in the form of a truly comprehensive collection of essential recipes.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Mango Soup,Jenni Malsingh,cooking,First published in 2009,/works/OL26299582W,/authors/OL9917942A/Jenni_Malsingh,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  AuthorHouse|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Charcuterie and French Pork Cookery,Jane Grigson,cooking,First published in 2008,/works/OL26302175W,/authors/OL609409A/Jane_Grigson,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Grub Street|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Verdure ! Vegetables the Italian Way,Elisabetta Lotti,cooking,First published in 1997,/works/OL2620647W?edition=ia%3Averdurevegetable0000lott_f5n9,/authors/OL381776A/Elisabetta_Lotti,//covers.openlibrary.org/b/olid/OL13435908M-M.jpg,Publish Date 1997|Publisher  McRae Books,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Mer Sen Seganen,Takuhi Tovmasyan,cooking,First published in 2018,/works/OL26215021W,/authors/OL1441683A/Takuhi_Tovmasyan,//covers.openlibrary.org/b/olid/OL35370231M-M.jpg,"Publish Date Oct 28, 2018|Publisher  Aras Yayincilik|Pages 152",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Indian recipes,,cooking,First published in 1996,/works/OL26189441W?edition=ia%3Aindianrecipesveg0000unse,,//covers.openlibrary.org/b/olid/OL8994882M-M.jpg,"Publish Date April 1, 1996|Publisher  Bookmart|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tiridine, Tiridine, Suyuna da Bandim...",Deniz Gursoy,cooking,First published in 2013,/works/OL26275982W,/authors/OL9913140A/Deniz_Gursoy,//covers.openlibrary.org/b/olid/OL35437002M-M.jpg,"Publish Date Nov 01, 2013|Publisher  Oglak Yayincilik|Pages 191",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Quick, thrifty cooking",Reader's Digest Services Pty,cooking,First published in 1985,/works/OL26199248W?edition=ia%3Aquickthriftycook0000unse_n6d7,/authors/OL7390601A/Reader's_Digest_Services_Pty,//covers.openlibrary.org/b/olid/OL35350758M-M.jpg,Publish Date 1985|Publisher  Reader's Digest Services|Language English|Pages 312,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Big Mamma's Italian-American cookbook,Lee Casazza,cooking,First published in 2014,/works/OL26442645W?edition=ia%3Abigmammasitalian0000casa,/authors/OL9964150A/Lee_Casazza,//covers.openlibrary.org/b/olid/OL35727692M-M.jpg,"Publish Date 2014|Publisher  Lee Casazza Cooking, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Wok bible,Rachel Lawrence,cooking,First published in 2005,/works/OL26284488W?edition=ia%3Awokbible0000unse_g7m9,/authors/OL9131731A/Rachel_Lawrence,//covers.openlibrary.org/b/olid/OL7584249M-M.jpg,"Publish Date April 15, 2005|Publisher  Hamlyn|Pages 160",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Gourmet Vegetarian Microwave Cookery,Clare Ferguson,cooking,First published in 1986,/works/OL26294367W,/authors/OL239161A/Clare_Ferguson,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Grub Street|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Cook's country, 2012",Christopher Kimball,cooking,First published in 2012,/works/OL27306560W?edition=ia%3Acookscountry20120000unse,/authors/OL27657A/Christopher_Kimball,//covers.openlibrary.org/b/olid/OL37070217M-M.jpg,Publish Date 2012|Publisher  America's Test Kitchen|Language English,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|2 Have read
Curries,"Cooper, Mike (Photographer)",cooking,First published in 2012,/works/OL27288547W?edition=ia%3Acurriesdishesfro0000unse,/authors/OL7410080A/Cooper_Mike_(Photographer),//covers.openlibrary.org/b/olid/OL37036887M-M.jpg,Publish Date 2012|Publisher  Love Food|Language English|Pages 224,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Passover Seders Made Simple,Zell Shulman,cooking,First published in 2001,/works/OL27318121W,/authors/OL2625999A/Zell_Shulman,//covers.openlibrary.org/b/olid/OL8051096M-M.jpg,"Publish Date February 22, 2001|Publisher  Wiley|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The new country cook,J. C. Jeremy Hobson,cooking,First published in 2009,/works/OL27292547W?edition=ia%3Anewcountrycooktw0000hobs,/authors/OL954435A/J._C._Jeremy_Hobson,//covers.openlibrary.org/b/olid/OL37045191M-M.jpg,"Publish Date 2009|Publisher  Crowood,              The Crowood Press|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chef Yan's favorite recipes,Martin Yan,cooking,First published in 2000,/works/OL2717334W?edition=ia%3Achefyansfavorite0000yanm,/authors/OL397689A/Martin_Yan,//covers.openlibrary.org/b/olid/OL13075263M-M.jpg,"Publish Date 2000|Publisher  Yan Can Cook, Inc|Language English|Pages 104",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
'Til we eat again,Kristina Trajkov,cooking,First published in 2012,/works/OL27307603W?edition=ia%3Atilweeatagainveg0000traj,/authors/OL10221619A/Kristina_Trajkov,//covers.openlibrary.org/b/olid/OL37072236M-M.jpg,Publish Date 2012|Publisher  Amazing Facts|Language English|Pages 90,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The essential wok cookbook,,cooking,First published in 2005,/works/OL27297780W?edition=ia%3Aessentialwokcook0000unse_j4l4,,//covers.openlibrary.org/b/olid/OL37054507M-M.jpg,Publish Date 2005|Publisher  Murdoch|Language English|Pages 304,"With numerous recipes from all corners of the world and full-color pictures of the finished meals, no book makes it easier to prepare a wok feast. The Essential Wok Cookbook features over 600 full color photographs and recipes that range from the very basic to the wildly eclectic.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Time for Tea,Shirley Hughes,cooking,First published in 2020,/works/OL27081887W,/authors/OL4654774A/Shirley_Hughes,/images/icons/avatar_book-sm.png,"Publish Date 2020|Publisher  Walker Books, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Quick & easy vegetarian pasta,,cooking,First published in 2001,/works/OL27301985W?edition=ia%3Aquickeasyvegetar0000unse_x2s0,,//covers.openlibrary.org/b/olid/OL10821292M-M.jpg,Publish Date 2001|Publisher  Parragon Publishing|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Thanksgiving,Gooseberry Patch,cooking,First published in 2003,/works/OL26459773W,/authors/OL3003136A/Gooseberry_Patch,//covers.openlibrary.org/b/olid/OL12329536M-M.jpg,Publish Date July 2003|Publisher  Gooseberry Patch|Language English|Pages 29,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chelsea Market Cookbook,Michael Phillips,cooking,First published in 2013,/works/OL26553012W,/authors/OL9240984A/Michael_Phillips,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stewart, Tabori & Chang|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
For Kids Who Cook,Susan M. Katzman,cooking,First published in 1977,/works/OL26553254W,/authors/OL10001588A/Susan_M._Katzman,/images/icons/avatar_book-sm.png,"Publish Date 1977|Publisher  Holt & Company, Henry,              Henry Holth & Co (J)|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
