title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"Contemporary Business, Brief Edition with CD and Personal Finance Module",Louis E. Boone,business__economics,First published in 2002,/works/OL10484465M,/authors/OL37561A/Louis_E._Boone,/images/icons/avatar_book-sm.png,"Publish Date February 14, 2002|Publisher  South-Western College Pub|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Study Guide for Gitman/McDaniel's The Best of the Future of Business,"Gitman, Lawrence J.",business__economics,First published in 2005,/works/OL10484998M,/authors/OL25805A/Gitman_Lawrence_J.,//covers.openlibrary.org/b/olid/OL10484998M-M.jpg,"Publish Date April 12, 2005|Publisher  South-Western College Pub|Language English|Pages 304",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate governance,Carol Padgett,business__economics,First published in 2012,/works/OL16415852W,/authors/OL2907912A/Carol_Padgett,/images/icons/avatar_book-sm.png,Publish Date 2012|Publisher  Palgrave Macmillan|Language English,"""This book presents an international treatment of corporate governance, supported by relevant regulation and case studies. Ideal for undergraduate and postgraduate students of business, management, finance, accountancy and law""--   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Corporate governance,Carol Padgett,business__economics,First published in 2012,/works/OL16415853W,/authors/OL2907912A/Carol_Padgett,/images/icons/avatar_book-sm.png,Publish Date 2012|Publisher  Palgrave Macmillan|Language English,"""This book presents an international treatment of corporate governance, supported by relevant regulation and case studies. Ideal for undergraduate and postgraduate students of business, management, finance, accountancy and law""--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Entrepreneurship and Community Economic Development,Monica C. Diochon,business__economics,First published in 2003,/works/OL8535007W?edition=ia%3Aentrepreneurship0000dioc,/authors/OL2857228A/Monica_C._Diochon,//covers.openlibrary.org/b/olid/OL8079230M-M.jpg,Publish Date April 2003|Publisher  McGill-Queen's University Press|Language English|Pages 288,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Maintenance and reliability best practices,Ramesh Gulati,business__economics,First published in 2008,/works/OL8596595W,/authors/OL2888098A/Ramesh_Gulati,//covers.openlibrary.org/b/olid/OL8185891M-M.jpg,Publish Date 2009|Publisher  Industrial Press|Language English|Pages 416,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
Guardians of prosperity,Richard X. Bove,business__economics,First published in 2013,/works/OL19706732W?edition=ia%3Aguardiansofprosp0000bove,/authors/OL7519268A/Richard_X._Bove,//covers.openlibrary.org/b/olid/OL26919902M-M.jpg,Publish Date 2013|Publisher  Portfolio / Penguin|Language English|Pages 280,"""Since the financial crisis, amid outrage at the likes of Citigroup and JPMorganChase and Washington's rejiggering of the financial system, the banking industry has had one major defender: Richard X. Bove. Now he explains why big banks are the nation's lifeline to success, and why financial disaster will ensue if we make it impossible for them to fill their role in the economy. Bove argues that big banks are necessary to ensure America's position in global finance; to assist corporations in achieving their goals against foreign competition; and, most importantly, to defend the average household's access to financial services. Limiting the major banks, he shows, is an attack on our future growth. Bove offers ways to improve the economy's stability, including allowing some banks to be ""too big to fail"" and lessening the demand on liquidity so they won't need to sell existing loans. His main argument, that we need to stop fighting our greatest guardians of prosperity, is sure to be controversial""--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Global Economic Issues and Policies (with InfoTrac),Joseph P. Daniels,business__economics,First published in 2006,/works/OL9346416M,/authors/OL229943A/Joseph_P._Daniels,/images/icons/avatar_book-sm.png,"Publish Date January 8, 2006|Publisher  South-Western College Pub|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Mini-set J, Finance, Money and Banking: Routledge Library Editions",,business__economics,First published in 2006,/works/OL10204408M,,/images/icons/avatar_book-sm.png,"Publish Date October 17, 2006|Publisher  Routledge|Language English|Pages 6900",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Study guide to accompany Human resources management in the hospitality industry,David K. Hayes,business__economics,First published in 2008,/works/OL3375089W?edition=ia%3Astudyguidetoacco0000haye,/authors/OL549981A/David_K._Hayes,//covers.openlibrary.org/b/olid/OL10279946M-M.jpg,"Publish Date March 7, 2008|Publisher  Wiley|Language English|Pages 450",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The power of cult branding,Matthew W. Ragas,business__economics,First published in 2002,/works/OL8496058W?edition=ia%3Apowerofcultbrand0000raga,/authors/OL2838653A/Matthew_W._Ragas,//covers.openlibrary.org/b/olid/OL23598112M-M.jpg,Publish Date 2002|Publisher  Prima|Language English|Pages 178,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Managing online reputation,Charlie Pownall,business__economics,First published in 2015,/works/OL20022660W?edition=ia%3Amanagingonlinere0000pown,/authors/OL7606403A/Charlie_Pownall,//covers.openlibrary.org/b/olid/OL27202717M-M.jpg,Publish Date 2015|Language English|Pages 236,"""The internet and social media make managing a company's reputation significantly more challenging. While consumers and stakeholders wield new powers to champion and damage brands, many organizations continue to manage their online reputations in a piecemeal and reactive manner. Managing Online Reputation sets out a structured and comprehensive approach for middle to large companies and governments to plan, develop, control, and manage their online reputation in today's fast-paced communications environment. Drawing on recent examples of organizations managing their online reputations effectively and ineffectively, it provides a practical tool-kit of processes and techniques to safeguard and respond effectively to negative situations online. Palgrave Pocket Consultants are concise, authoritative guides that provide actionable solutions to specific, high-level business problems that would otherwise drive you or your company to employ a consultant.""--   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Foundations of wealth,Marcel Arsenault,business__economics,First published in 2005,/works/OL18210624W,/authors/OL3033177A/Marcel_Arsenault,//covers.openlibrary.org/b/olid/OL8589892M-M.jpg,Publish Date 2005|Publisher  Foundations of Wealth|Language English|Pages 255,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Bank director's handbook,Edwin Burk Cox,business__economics,First published in 1986,/works/OL18979613W,/authors/OL2196005A/Edwin_Burk_Cox,//covers.openlibrary.org/b/olid/OL2710866M-M.jpg,Publish Date 1986|Publisher  Auburn House Pub. Co.|Language English|Pages 294,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Disrupt you!,Jay Samit,business__economics,First published in 2015,/works/OL20015616W,/authors/OL7604447A/Jay_Samit,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Flatiron Books|Language English|Pages 291,"""In today's volatile business landscape, adaptability and creativity are more crucial than ever. It is no longer possible-or even desirable-to learn one set of job skills and to work your way up the ladder. At the same time, entrepreneurs with great ideas for new products or technologies that could change the world often struggle to capture the attention of venture capital firms and incubators; finding the funding necessary to launch a start-up can feel impossible. The business leaders of our future must anticipate change to create their own opportunities for personal satisfaction and professional success. In Disrupt You!, Jay Samit, a digital media expert who has launched, grown, and sold start-ups and Fortune 500 companies alike, describes the unique method he has used to invent new markets and expand established businesses. Samit has been at the helm of businesses in the ecommerce, digital video, social media, mobile communications, and software industries, helping to navigate them through turbulent economic times and guide them through necessary transformation so that they stay ahead of the curve. In Disrupt You!, he reveals how specific strategies that help companies flourish can be applied at an individual level to help anyone can achieve success and lasting prosperity-without needing to raise funds from outside investors. Incorporating stories from his own experience and anecdotes from other innovators and disruptive businesses-including Richard Branson, Steve Jobs, Elon Musk, YouTube, Circ du Soleil, Odor Eaters, Iams, Silly Putty, and many more-Samit shows how personal transformation can reap entrepreneurial and professional rewards. Disrupt You! offers clear and empowering advice for anyone looking to break through; for anyone with a big idea but with no idea how to apply it; and for anyone worried about being made irrelevant in an era of technological transformation. This engaging, perspective-shifting book demystifies the mechanics of disruption for individuals and businesses alike""--  ""According to USA Today, fifty percent of today's college students want to be an entrepreneur. And the jobless recovery of our recent recession and the realities of our always-changing world mean that everyone now needs to think like an innovator. Small startups are displacing hundred-year-old companies virtually overnight. The business landscape is more volatile--and full of possibility--than ever. A serial entrepreneur who has been at the forefront of global trends for over thirty years, Jay Samit spent his career studying the system successful disruptors employ to achieve greatness. In Disrupt Yourself, he distills that process into steps that can be practiced by anyone. Virgin, Apple, Microsoft, and eBay were all founded by disruptors who questioned their assumptions, designed their own life paths, found ideas that solved big problems, and then pivoted their energies to do it all over again. Samit shows how he made a career launching businesses, selling them, and then reinventing himself to do it again and in Disrupt Yourself, he shows how others can do it too. With the practical insight of Marshall Goldsmith and the no-holds-barred style of Tim Ferriss, digital innovator Jay Samit shows how all successful entrepreneurs and business leaders maximize opportunity, drive change, and achieve resilience. This groundbreaking book is an essential guide for those yearning for professional success in an unstable world""--   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Business-to-business market research,Martin P. Block,business__economics,First published in 2005,/works/OL12080973W?edition=ia%3Abusinesstobusine0000bloc_n3n2,/authors/OL5228765A/Martin_P._Block,//covers.openlibrary.org/b/olid/OL17193807M-M.jpg,Publish Date 2005|Publisher  Texere|Language English|Pages 277,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Basic appraisal principles and procedures,Mark A. Munizzo,business__economics,First published in 2007,/works/OL9755365W,/authors/OL3745371A/Mark_A._Munizzo,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Dearborn Real Estate Education|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Economics,Robert E. Hall,business__economics,First published in 2005,/works/OL10485026M,/authors/OL2685450A/Robert_E._Hall,/images/icons/avatar_book-sm.png,"Publish Date October 31, 2005|Publisher  South-Western College Pub|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Website Branding for Small Businesses,Nathalie Nahai,business__economics,First published in 2014,/works/OL21404703W,/authors/OL7156015A/Nathalie_Nahai,//covers.openlibrary.org/b/olid/OL28979637M-M.jpg,"Publish Date Apr 22, 2014|Publisher  Allworth,              Allworth Press|Pages 288",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Entrepreneur's Concept Assessment Toolbook,Michael Knowles,business__economics,First published in 2005,/works/OL8852063M,/authors/OL747556A/Michael_Knowles,//covers.openlibrary.org/b/olid/OL8852063M-M.jpg,"Publish Date April 5, 2005|Publisher  Booklocker.com, Inc.|Language English|Pages 128",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Make or break,Kaj Grichnik,business__economics,First published in 2008,/works/OL15439107W?edition=ia%3Amakeorbreakhowma00gric,/authors/OL3356706A/Kaj_Grichnik,//covers.openlibrary.org/b/olid/OL24406905M-M.jpg,Publish Date 2008|Publisher  McGraw-Hill|Language English|Pages 212,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Institutional Economics of Foreign Aid,Bertin Martens,business__economics,First published in 2002,/works/OL17775264W?edition=ia%3Ainstitutionaleco00mart,/authors/OL905360A/Bertin_Martens,//covers.openlibrary.org/b/olid/OL7755120M-M.jpg,"Publish Date June 3, 2002|Publisher  Cambridge University Press|Language English|Pages 212",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
China's Climate-Energy Policy,Akihisa Mori,business__economics,First published in 2018,/works/OL25241485W,/authors/OL8069860A/Akihisa_Mori,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Taylor & Francis Group|Language English|Pages 232,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Value Creation Through Executive Development,Solomon Akrofi,business__economics,First published in 2018,/works/OL25745483W,/authors/OL9732432A/Solomon_Akrofi,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Family Leave Policy,Steven K. Wisensale,business__economics,First published in 2001,/works/OL8514961W?edition=ia%3Afamilyleavepolic0000wise,/authors/OL2850354A/Steven_K._Wisensale,//covers.openlibrary.org/b/olid/OL15504791M-M.jpg,"Publisher  Sharpe Reference, US,              Sharpe, M. E. Incorporated,              M E Sharpe, US,              Sharpe, M. E. Incorporated|Pages 296",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Social Media Metrics For Dummies,Leslie Poston,business__economics,First published in 2012,/works/OL17490338W?edition=ia%3Asocialmediametri0000post,/authors/OL7329280A/Leslie_Poston,//covers.openlibrary.org/b/olid/OL26077243M-M.jpg,Publish Date 2012|Publisher  For Dummies,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Outsourcing to India,Mark Kobayashi-Hillary,business__economics,First published in 2004,/works/OL19893170W?edition=ia%3Aoutsourcingtoind00koba_671,/authors/OL3178249A/Mark_Kobayashi-Hillary,//covers.openlibrary.org/b/olid/OL27079499M-M.jpg,Publish Date 2004|Publisher  Springer Berlin Heidelberg|Language English|Pages 275,"A day does not pass without a newspaper report about yet another company that has started outsourcing technology or other business processes to India. Managers across the world are beating a path to India because it is the global leader for offshore IT-enabled services. Many corporate leaders seek to reduce their costs. Many seek to improve service quality, but not many understand India on their first visit and some are confused by clashes of culture. This book aims to introduce India, the major players in the Indian service industry, the reasons why you should utilise India as an offshore outsourcing destination and the steps you need to take to find and work with a local partner. This book advises you on who is important, where they are and what they are doing in India. It will help you to avoid cultural clashes and smooth over the traumatic transition period once you decide outsourcing to India is the right strategic decision for your company. ""In Outsourcing to India: The Offshore Advantage, Mark Kobayashi-Hillary has offered a balanced view on the trend to outsource to India. He makes a compelling economic case for outsourcing to this region while acknowledging and discussing the emotive aspects of such a decision."" Kiran Karnik, President of NASSCOM.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Paying the Price,Sara Goldrick-Rab,business__economics,First published in 2016,/works/OL21598209W?edition=ia%3Apayingpricecolle0000gold_k7t8,/authors/OL2938463A/Sara_Goldrick-Rab,//covers.openlibrary.org/b/olid/OL29325032M-M.jpg,Publish Date 2016|Publisher  University of Chicago Press|Language English|Pages 384,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
North American free trade,Nora Lustig,business__economics,First published in 1992,/works/OL17021745W?edition=ia%3Anorthamericanfre00nora,/authors/OL228893A/Nora_Lustig,//covers.openlibrary.org/b/olid/OL1722889M-M.jpg,Publish Date 1992|Publisher  Brookings Institution|Language English|Pages 274,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
An Introduction to Heavy-Tailed and Subexponential Distributions,Sergey Foss,business__economics,First published in 2011,/works/OL16993293W?edition=ia%3Aintroductiontohe00foss,/authors/OL7214401A/Sergey_Foss,//covers.openlibrary.org/b/olid/OL25570629M-M.jpg,"Publish Date 2011|Publisher  Springer Science+Business Media, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
China and Cybersecurity,Jon R. Lindsay,business__economics,First published in 2015,/works/OL21098253W,/authors/OL7897605A/Jon_R._Lindsay,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Oxford University Press, Incorporated,              Oxford University Press|Language English|Pages 384",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Economic adaptation,David L. Barkley,business__economics,First published in 1993,/works/OL19391515W?edition=ia%3Aeconomicadaptati0000unse,/authors/OL1408304A/David_L._Barkley,//covers.openlibrary.org/b/olid/OL1405385M-M.jpg,Publish Date 1993|Publisher  Westview Press|Language English|Pages 298,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dynamics of Influencer Marketing,José M. Álvarez-Monzoncillo,business__economics,First published in 2022,/works/OL27808205W,/authors/OL10376378A/José_M._Álvarez-Monzoncillo,/images/icons/avatar_book-sm.png,Publish Date 2022|Publisher  Taylor & Francis Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
House selling for dummies,Eric Tyson,business__economics,First published in 2007,/works/OL15701706W?edition=ia%3Ahousesellingford00tyso,/authors/OL35826A/Eric_Tyson,//covers.openlibrary.org/b/olid/OL24741600M-M.jpg,"Publish Date 2007|Publisher  Wiley,              John Wiley [distributor]|Language English|Pages 352",This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Economy and Demographic Profile of Urban Rajasthan (Eighteenth-Nineteenth Centuries),Jibraeil,business__economics,First published in 2018,/works/OL21340681W,/authors/OL8176267A/Jibraeil,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Taylor & Francis Group|Language English|Pages 262,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
International financial architecture,Carlos Manuel Peláez,business__economics,First published in 2005,/works/OL4998543W?edition=ia%3Ainternationalfin0000pela,/authors/OL1082253A/Carlos_Manuel_Peláez,//covers.openlibrary.org/b/olid/OL3423779M-M.jpg,Publish Date 2005|Publisher  Palgrave Macmillan|Language English|Pages 374,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Democracy reinvented,Hollie Russon Gilman,business__economics,First published in 2016,/works/OL20022094W,/authors/OL7606243A/Hollie_Russon_Gilman,/images/icons/avatar_book-sm.png,Publish Date 2016|Language English|Pages 202,"""Participatory Budgeting-the experiment in democracy that could redefine how public budgets are decided in the United States. Democracy Reinvented is the first comprehensive academic treatment of participatory budgeting in the United States, situating it within a broader trend of civic technology and innovation. This global phenomenon, which has been called ""revolutionary civics in action"" by the New York Times, started in Brazil in 1989 but came to America only in 2009. Participatory budgeting empowers citizens to identify community needs, work with elected officials to craft budget proposals, and vote on how to spend public funds. Democracy Reinvented places participatory budgeting within the larger discussion of the health of U.S. democracy and focuses on the enabling political and institutional conditions. Author and former White House policy adviser Hollie Russon Gilman presents theoretical insights, indepth case studies, and interviews to offer a compelling alternative to the current citizen disaffection and mistrust of government. She offers policy recommendations on how to tap online tools and other technological and civic innovations to promote more inclusive governance. While most literature tends to focus on institutional changes without solutions, this book suggests practical ways to empower citizens to become change agents. Democracy Reinvented also includes a discussion on the challenges and opportunities that come with using digital tools to re-engage citizens in governance""--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The French economy in the nineteenth century,Maurice Lévy-Leboyer,business__economics,First published in 1990,/works/OL4776676W?edition=ia%3Afrencheconomyinn0000levy,/authors/OL1003362A/Maurice_Lévy-Leboyer,//covers.openlibrary.org/b/olid/OL2188940M-M.jpg,"Publish Date 1990|Publisher  Cambridge University Press,              Editions de la Maison des sciences de l'homme|Language English|Pages 369",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate Governance (Mcgraw-Hill Executive Mba Series),John L. Colley,business__economics,First published in 2005,/works/OL9255985M,/authors/OL448072A/John_L._Colley,//covers.openlibrary.org/b/olid/OL9255985M-M.jpg,"Publish Date September 21, 2005|Publisher  McGraw-Hill|Language English|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Principles and Management,Everard,business__economics,First published in 1990,/works/OL9611295M,/authors/OL2777998A/Everard,/images/icons/avatar_book-sm.png,Publish Date December 1990|Publisher  Thomson South-Western|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A Concepts-Based Introduction to Financial Accounting,D. L. Kolitz,business__economics,First published in 2004,/works/OL7774213M,/authors/OL2773746A/D._L._Kolitz,//covers.openlibrary.org/b/olid/OL7774213M-M.jpg,"Publish Date April 28, 2004|Publisher  Juta Academic|Language English|Pages 568",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cybermeeting,James L. Creighton,business__economics,First published in 2003,/works/OL8366562M,/authors/OL225538A/James_L._Creighton,//covers.openlibrary.org/b/olid/OL8366562M-M.jpg,Publish Date February 2003|Publisher  Xlibris Corporation|Language English|Pages 265,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cooperative Strategies and Alliances in International Business (International Business and Management),,business__economics,First published in 2002,/works/OL9267311M,,//covers.openlibrary.org/b/olid/OL9267311M-M.jpg,"Publish Date September 20, 2002|Publisher  Pergamon|Language English|Pages 514",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beyond Entrepreneurship,James Collins,business__economics,First published in 1995,/works/OL9295860M,/authors/OL2654981A/James_Collins,//covers.openlibrary.org/b/olid/OL9295860M-M.jpg,"Publish Date September 21, 1995|Publisher  Prentice Hall Press|Language English|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Statistics in Practice with Revised Student CD-ROM,Bruce L. Bowerman,business__economics,First published in 2003,/works/OL9260615M,/authors/OL540767A/Bruce_L._Bowerman,//covers.openlibrary.org/b/olid/OL9260615M-M.jpg,"Publish Date July 15, 2003|Publisher  McGraw-Hill/Irwin|Language English|Pages 960",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Strategic Management,Gregory G. Dess,business__economics,First published in 2005,/works/OL9261735M,/authors/OL240294A/Gregory_G._Dess,//covers.openlibrary.org/b/olid/OL9261735M-M.jpg,"Publish Date January 4, 2005|Publisher  McGraw-Hill/Irwin|Language English|Pages 939",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business Statistics,David M. Levine,business__economics,First published in 2005,/works/OL9291702M,/authors/OL237547A/David_M._Levine,//covers.openlibrary.org/b/olid/OL9291702M-M.jpg,"Publish Date March 28, 2005|Publisher  Prentice Hall|Language English|Pages 624",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
