title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Introduction to hedging.,,finance,First published in 1978,/works/OL16781433M,,/images/icons/avatar_book-sm.png,,,
Q & A,,finance,First published in 1992,/works/OL15200217M,,/images/icons/avatar_book-sm.png,,,
Report,League of Nations.  Council.  Provisiona...,finance,First published in 1921,/works/OL15425050M,/authors/OL4875914A/League_of_Nations._Council._Provisional_Economic_and_Financial_Committee.,/images/icons/avatar_book-sm.png,,,
Report on school finance.,,finance,First published in 1996,/works/OL15489778M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Senate Interim Committee on Finance and Tax Policy|Language English|Pages 27,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"[Bills, reports, and memorials on international coinage.]",,finance,First published in 1868,/works/OL15629524M,,/images/icons/avatar_book-sm.png,,,
Complete Guide to Finance for business,,finance,First published in 2003,/works/OL15541406M,,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Searchline|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Federal expenditure and revenue policies.,United States. Congress. Joint Economic ...,finance,First published in 1949,/works/OL15567266M,/authors/OL2202821A/United_States._Congress._Joint_Economic_Committee,/images/icons/avatar_book-sm.png,,,
Financing Oregon's schools.,,finance,First published in 1990,/works/OL15567601M,,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  Oregon Education Association|Language English|Pages 85,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
tax policy for postwar America.,Mabel Newcomer,finance,First published in 1943,/works/OL15575616M,/authors/OL2007423A/Mabel_Newcomer,/images/icons/avatar_book-sm.png,,,
Dire ctory of grants and funds for Scotland.,,finance,First published in 2004,/works/OL16028543M,,/images/icons/avatar_book-sm.png,,,
Education Stability Fund.,,finance,First published in 2002,/works/OL16044960M,,/images/icons/avatar_book-sm.png,,,
K-12 and ESD school finance,,finance,First published in 2004,/works/OL16115980M,,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Legislative Revenue Office|Language English|Pages 14,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
State school fund,,finance,First published in 1996,/works/OL16116006M,,/images/icons/avatar_book-sm.png,"Publish Date 1996|Publisher  State of Oregon, Legislative Revenue Office|Language English|Pages 15",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Education Stability Fund.,,finance,First published in 2004,/works/OL16115986M,,/images/icons/avatar_book-sm.png,"Publish Date 2004|Publisher  State of Oregon, Legislative Revenue Office|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
2003 Oregon highway cost allocation study.,,finance,First published in 2003,/works/OL16093826M,,/images/icons/avatar_book-sm.png,"Publish Date 2003|Publisher  Oregon Dept. of Transportation, Transportation Development Division, Policy Section and ECONorthwest|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Overview of the 2005-07 K-12 budget.,,finance,First published in 2005,/works/OL16136883M,,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Oregon Legislative Fiscal Office|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The history and methods of the Paris Bourse.,,finance,First published in 1910,/works/OL16109425M,,/images/icons/avatar_book-sm.png,Publish Date 1910|Publisher  [s.n.]|Language English|Pages 282,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Overview of the K-12 budget.,,finance,First published in 2004,/works/OL16105401M,,/images/icons/avatar_book-sm.png,,,
Directory of grants and funds for Scotland,,finance,First published in 2004,/works/OL16299648M,,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Scottish Council for Voluntary Organisations|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Perspectives on inflation,,finance,First published in 1974,/works/OL16210211M,,/images/icons/avatar_book-sm.png,Publish Date 1974|Publisher  Conference Board in Canada|Language English|Pages 73,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Published official sources of financial statistics =,,finance,First published in 1980,/works/OL16508425M,,/images/icons/avatar_book-sm.png,Publish Date 1980|Publisher  OECD|Language English|Pages 132,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financing Oregon's highways by cost responsibility,,finance,First published in 1987,/works/OL15188266M,,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Oregon Dept. of Transportation|Language English|Pages 17,Presents charts illustrating user responsibility for financing Oregon's highway system.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
financing of public schools in the state of Illinois,Educational Finance Inquiry Commission.,finance,,/works/OL17601755M,/authors/OL2429979A/Educational_Finance_Inquiry_Commission.,/images/icons/avatar_book-sm.png,Publisher  The Macmillan company|Pages 162,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
International monetary system,,finance,First published in 1984,/works/OL17769756M,,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  The Bank|Language English|Pages 275,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business economics,,finance,First published in 1968,/works/OL16751533M,,/images/icons/avatar_book-sm.png,"Publish Date 1968|Publisher  Macmillan,              St. Martin's Press|Language English|Pages 109",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finansy SSSR (1989-1990 gg.),,finance,First published in 1991,/works/OL17127162M,,/images/icons/avatar_book-sm.png,,,
"Submission to the Standing Committee on Finance and Economic Affairs pre-budget consultation, 1993",,finance,First published in 1993,/works/OL17285663M,,/images/icons/avatar_book-sm.png,Publish Date 1993|Publisher  The Federation|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Towards museums for a new century in Ontario,,finance,First published in 1986,/works/OL17280049M,,/images/icons/avatar_book-sm.png,,,
Kiki ni mukau jichitai zaisei,,finance,First published in 1986,/works/OL17482696M,,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Chihō Jichi Sōgō Kenkyūjo|Language Japanese|Pages 82,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Regímenes de coparticipacion de impuestos entre provincias y municipios,,finance,First published in 1996,/works/OL17289718M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Centro de Estudios para el Cambio Estructural|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Canadian fiscal facts,,finance,First published in 1957,/works/OL17240363M,,/images/icons/avatar_book-sm.png,,,
Transferability of equity.,,finance,First published in 1996,/works/OL17275050M,,/images/icons/avatar_book-sm.png,,,
PFI in government accommodation.,,finance,First published in 1996,/works/OL17274311M,,/images/icons/avatar_book-sm.png,,,
Further contractual issues.,,finance,First published in 1997,/works/OL17274310M,,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  HM Treasury|Language English|Pages 43,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Private finance initiative,,finance,First published in 1996,/works/OL17274301M,,/images/icons/avatar_book-sm.png,,,
A step-by-step guide to the PFI procurement process.,,finance,First published in 1997,/works/OL17274308M,,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  HM Treasury|Language English|Pages 19,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Risk and reward in the PFI contract,,finance,First published in 1996,/works/OL17275131M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Private Finance Panel|Language English|Pages 20,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Basic contractual terms,,finance,First published in 1996,/works/OL17275125M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  HM Treasury|Language English|Pages 19,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
5 steps to the appointment of advisers to PFI projects,,finance,First published in 1996,/works/OL17275139M,,/images/icons/avatar_book-sm.png,,,
VAT on PFI service payments.,,finance,First published in 1996,/works/OL17499175M,,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  HM Treasury|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Matematika v finansovom planirovanii.,,finance,First published in 1968,/works/OL18200810M,,/images/icons/avatar_book-sm.png,,,
Tsʻai cheng chi pen li lun tsʻan kʻao tu wu,,finance,First published in 1982,/works/OL18443181M,,/images/icons/avatar_book-sm.png,,,
Dati cumulativi di 555 [i.e. cinquecento-cinquantacinque] società italiane (1968-1971)  A cura di Mediobanca.,,finance,First published in 1972,/works/OL18452608M,,/images/icons/avatar_book-sm.png,Publish Date 1972|Publisher  O. Capriolo]|Language Italian|Pages 157,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Budget de l'Éducation nationale (1952-1967) ...,Jean Charles Asselain,finance,First published in 1969,/works/OL17774824M,/authors/OL43725A/Jean_Charles_Asselain,/images/icons/avatar_book-sm.png,,,
Estructura financiera y desarrollo económico,,finance,First published in 1968,/works/OL17774991M,,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  Editorial del Instituto|Language Spanish|Pages 208,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
K-12 and ESD school finance,,finance,First published in 2001,/works/OL17720047M,,/images/icons/avatar_book-sm.png,,,
K-12 and ESD school finance,,finance,First published in 2001,/works/OL18180029M,,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Legislative Revenue Office|Language English|Pages 15,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Overview of the K-12 budget.,,finance,First published in 2004,/works/OL18211864M,,/images/icons/avatar_book-sm.png,Publish Date 2004|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
K-12 and ESD school finance,,finance,First published in 2004,/works/OL18218218M,,/images/icons/avatar_book-sm.png,,,
2003-05 K-12 funding update.,,finance,First published in 2004,/works/OL18215243M,,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Legislative Fiscal Office|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Overview of the 2005-07 K-12 budget.,,finance,First published in 2005,/works/OL18261048M,,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Oregon Legislative Fiscal Office|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
K-12 and ESD school finance,,finance,First published in 2006,/works/OL18276847M,,/images/icons/avatar_book-sm.png,,,
Itar li-khafd al-ajz fi muwazanat al-dawlah al-Lubnaniyah (Silsilat al-Minbar al-iqtisadi al-Lubnani),Said Hitti,finance,First published in 1998,/works/OL9852901W,/authors/OL3836499A/Said_Hitti,/images/icons/avatar_book-sm.png,,,
Resource accounting,David Loweth,finance,First published in 2002,/works/OL9853748W,/authors/OL3837406A/David_Loweth,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  International Federation of Accountants|Language English|Pages 34,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Modernization of Government Accounting,Lionel Vareille,finance,First published in 2003,/works/OL9853749W,/authors/OL3837407A/Lionel_Vareille,/images/icons/avatar_book-sm.png,,,
Best Practices for Nonprofit Boards,Robert W. Casey,finance,First published in 1999,/works/OL9870380W,/authors/OL3853376A/Robert_W._Casey,/images/icons/avatar_book-sm.png,Publish Date January 1999|Publisher  Bloomberg Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Debt Free Diva,Dee Dee Sung,finance,First published in 2003,/works/OL9758863W?edition=ia%3Adebtfreedivafrom0000sung,/authors/OL3748467A/Dee_Dee_Sung,//covers.openlibrary.org/b/olid/OL11800467M-M.jpg,,,
Minding Your Money,Patricia Stallworth,finance,First published in 1999,/works/OL9880251W,/authors/OL3862880A/Patricia_Stallworth,//covers.openlibrary.org/b/olid/OL12280741M-M.jpg,Publish Date May 1999|Publisher  BookPartners|Language English|Pages 222,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Las instituciones del sistema financiero,Juan Manuel Ugarte Chávez,finance,First published in 1999,/works/OL976849W,/authors/OL89430A/Juan_Manuel_Ugarte_Chávez,//covers.openlibrary.org/b/olid/OL135556M-M.jpg,Publish Date 1999|Publisher  Consejo Nacional para la Cultura y las Artes|Language Spanish|Pages 63,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial Independence 101,L. E. Robillard,finance,First published in 2002,/works/OL9752099W?edition=ia%3Afinancialindepen0000robi,/authors/OL3742596A/L._E._Robillard,//covers.openlibrary.org/b/olid/OL11785973M-M.jpg,,,
Financing new and expanding businesses in Oregon,Nancy Budrow,finance,First published in 1974,/works/OL9694152W,/authors/OL3686992A/Nancy_Budrow,/images/icons/avatar_book-sm.png,,,
Worth More Than Money,adc,finance,First published in 1998,/works/OL9824362W?edition=ia%3Aworthmorethanmon0000audi,/authors/OL3808601A/adc,//covers.openlibrary.org/b/olid/OL12062313M-M.jpg,,,
Investing for Working Folks,John J. Pierro,finance,First published in 2006,/works/OL9746034W?edition=ia%3Ainvestingforwork0000pier,/authors/OL3736812A/John_J._Pierro,//covers.openlibrary.org/b/olid/OL11773913M-M.jpg,Publish Date November 2006|Publisher  Peregrine Press of Oklahoma|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Please Don't Feed the Bears (Your Portfolio),Gary E. Marsella,finance,First published in 2003,/works/OL9657584W,/authors/OL3652916A/Gary_E._Marsella,/images/icons/avatar_book-sm.png,Publish Date January 2003|Publisher  Poppy Lane Publishing Company|Language English|Pages 217,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"California Math Tutorials for Standardized Tests, Grade 1-5",The Learning Hand,finance,First published in 2007,/works/OL9770634W,/authors/OL3759604A/The_Learning_Hand,//covers.openlibrary.org/b/olid/OL12341277M-M.jpg,,,
Finansijski menadžment,Nevenka Žarkić Joksimović,finance,First published in 1998,/works/OL966733W,/authors/OL87443A/Nevenka_Žarkić_Joksimović,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  Fakultet organizacionih nauka|Language Croatian|Pages 421,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Elementy teorii i polityki finansów przedsiębiorstw,Jan Szczepański,finance,First published in 1987,/works/OL968387W,/authors/OL5848296A/Jan_Szczepański,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  SGPiS|Language Polish|Pages 353,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Guide to information on European Union research funding,Louise Cooke,finance,First published in 1999,/works/OL9676307W,/authors/OL3671084A/Louise_Cooke,/images/icons/avatar_book-sm.png,,,
How to Choose Stocks to Outperform the Market 2003,Grace K. Morris,finance,First published in 2002,/works/OL9737883W,/authors/OL3729158A/Grace_K._Morris,//covers.openlibrary.org/b/olid/OL11747722M-M.jpg,"Publish Date October 19, 2002|Publisher  Astro Economics, Inc.|Pages 125",This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Performance Indicators in Education,Michael G. Singh,finance,First published in 1990,/works/OL10594268M,/authors/OL3469365A/Michael_G._Singh,/images/icons/avatar_book-sm.png,,,
Money and Financial System (Longman Economic Studies),,finance,First published in 1984,/works/OL10653296M,,/images/icons/avatar_book-sm.png,"Publish Date November 26, 1984|Publisher  Longman Schools Division (a Pearson Education company)|Pages 31",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Our Victorian Stall (The Way We Live),,finance,First published in 1989,/works/OL10200501M,,/images/icons/avatar_book-sm.png,"Publish Date December 31, 1989|Publisher  Evans Brothers Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Government Accounting,,finance,First published in 1995,/works/OL10042150M,,/images/icons/avatar_book-sm.png,"Publish Date June 14, 1995|Publisher  Stationery Office Books|Pages 286",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Government Accounting 1989,,finance,First published in 1998,/works/OL10045195M,,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  The Stationery Office Books (Agencies),This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Government Accounting 1989,,finance,First published in 1997,/works/OL10045236M,,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  The Stationery Office Books (Agencies),This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"College Financial Aid Annual, 1989",,finance,First published in 1988,/works/OL10081667M,,/images/icons/avatar_book-sm.png,Publish Date November 1988|Publisher  Prentice Hall|Language English|Pages 608,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exam View,BURTON,finance,First published in 2005,/works/OL10484293M,/authors/OL2731743A/BURTON,/images/icons/avatar_book-sm.png,"Publish Date January 30, 2005|Publisher  Wadsworth Publishing Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial System and the Economy- Principles of Money & Banking,,finance,First published in 2006,/works/OL10485197M,,/images/icons/avatar_book-sm.png,,,
"Youth, Schooling, & Work",Peter Watkins,finance,First published in 1984,/works/OL10594140M,/authors/OL2640948A/Peter_Watkins,/images/icons/avatar_book-sm.png,,,
Copyright,,finance,First published in 2001,/works/OL10597615M,,/images/icons/avatar_book-sm.png,Publish Date April 2001|Publisher  Aspen Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
CIMA Lynchpins (CIMA Lynchpins S.),,finance,First published in 1997,/works/OL10759361M,,//covers.openlibrary.org/b/olid/OL10759361M-M.jpg,Publish Date July 1997|Publisher  AT Foulks Lynch Ltd|Pages 150,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
CAT Textbook,,finance,First published in 2002,/works/OL10760313M,,/images/icons/avatar_book-sm.png,,,
CIMA Lynchpins (CIMA Lynchpins S.),,finance,First published in 1999,/works/OL10759629M,,/images/icons/avatar_book-sm.png,,,
ACCA International Stream Revision Series (ACCA International Stream Revision S.),,finance,First published in 1999,/works/OL10759647M,,/images/icons/avatar_book-sm.png,"Publish Date March 1, 1999|Publisher  AT Foulks Lynch Ltd|Pages 350",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
AAT Lynchpins (Aat Lynchpins),,finance,First published in 2002,/works/OL10760334M,,/images/icons/avatar_book-sm.png,,,
CAT Textbook,,finance,First published in 2002,/works/OL10760314M,,//covers.openlibrary.org/b/olid/OL10760314M-M.jpg,,,
ACCA Official Textbook,,finance,First published in 2002,/works/OL10760279M,,//covers.openlibrary.org/b/olid/OL10760279M-M.jpg,"Publish Date June 7, 2002|Publisher  AT Foulks Lynch Ltd",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
AAT Lynchpins (Aat Lynchpins),,finance,First published in 2002,/works/OL10760335M,,/images/icons/avatar_book-sm.png,,,
ACCA Official Textbook,,finance,First published in 2002,/works/OL10760281M,,/images/icons/avatar_book-sm.png,,,
CIMA Lynchpins (CIMA Lynchpins S.),,finance,First published in 1999,/works/OL10759624M,,/images/icons/avatar_book-sm.png,"Publish Date February 1, 1999|Publisher  AT Foulks Lynch Ltd|Pages 150",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
ACCA Textbook (ACCA Textbook S.),,finance,First published in 1999,/works/OL10759660M,,/images/icons/avatar_book-sm.png,Publish Date July 1999|Publisher  AT Foulks Lynch Ltd|Pages 500,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
CAT Textbook (Acca (Cat) Textbook),,finance,First published in 2002,/works/OL10760309M,,//covers.openlibrary.org/b/olid/OL10760309M-M.jpg,"Publish Date July 12, 2002|Publisher  AT Foulks Lynch Ltd",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
ACCA Lynchpin,,finance,First published in 2001,/works/OL10759984M,,/images/icons/avatar_book-sm.png,,,
Lawyers Costs and Fees,,finance,,/works/OL10826575M,,/images/icons/avatar_book-sm.png,Publisher  Tolley Publishing Co Ltd,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chusho kigyo kinyu to bencha fainansu,Kenji Kutsuna,finance,First published in 1997,/works/OL9928716W,/authors/OL3900578A/Kenji_Kutsuna,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Toyo Keizai Shinposha|Language Japanese|Pages 289,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kigo shudan zaimuron,Tsuneo Sakamoto,finance,First published in 1990,/works/OL9928864W,/authors/OL3900670A/Tsuneo_Sakamoto,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  Senbundo|Language Japanese|Pages 313,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kinyu no shikumi ga wakaru hon: Shintensuru kinyu kakumei de nani ga kawaru ka,Yukihiro Harada,finance,First published in 1989,/works/OL9928538W,/authors/OL3900479A/Yukihiro_Harada,/images/icons/avatar_book-sm.png,,,
Nihon-gata kigyo no hokai,Yoshiaki Matsuo,finance,First published in 1994,/works/OL9928529W,/authors/OL3900473A/Yoshiaki_Matsuo,/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  Toyo Keizai Shinposha|Language Japanese|Pages 4,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Zaito kaitairon hihan,Toshiki Tomita,finance,First published in 1997,/works/OL9928521W,/authors/OL3900467A/Toshiki_Tomita,/images/icons/avatar_book-sm.png,,,
Nihon chiho zaisei no rekishi to kadai,Takeo Fujita,finance,,/works/OL9928880W,/authors/OL3900680A/Takeo_Fujita,/images/icons/avatar_book-sm.png,Publisher  DobunKan|Language Japanese|Pages 316,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kin'yu kudoka no kiki semaru,Yutaka Onda,finance,First published in 1995,/works/OL9928577W,/authors/OL3900506A/Yutaka_Onda,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  Toyo Keizai Shinposha|Language Japanese|Pages 201,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bakuhatsusuru Ajia kinyu pawa,Yutaka Onda,finance,First published in 1994,/works/OL9928576W,/authors/OL3900506A/Yutaka_Onda,/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  Toyo Keizai Shinposha|Language Japanese|Pages 216,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Seimei hoken no hatten to kinyu,Yasuo Kofuji,finance,First published in 1991,/works/OL9930506W,/authors/OL3901722A/Yasuo_Kofuji,/images/icons/avatar_book-sm.png,Publish Date 1991|Publisher  Hakuto Shobo|Language Japanese|Pages 246,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Les tableaux de financement et de flux,Hervé Stolowy,finance,First published in 1989,/works/OL9999454W,/authors/OL3964377A/Hervé_Stolowy,/images/icons/avatar_book-sm.png,,,
Shihon shugi kokka to zaisei,Keisuke Omachi,finance,First published in 1988,/works/OL9931499W,/authors/OL3902335A/Keisuke_Omachi,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Horitsu Bunkasha|Language Japanese|Pages 3,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finance for industry,Bow Group.,finance,First published in 1977,/works/OL6472662W,/authors/OL1717555A/Bow_Group.,/images/icons/avatar_book-sm.png,,,
